lat,lng,property_name,trainstation_name,trainstation_lat,trainstation_lng,subway_station_name,subway_station_lat,subway_station_lng,subway_station_distance_meter,train_station_distance_meter
13.7633693,100.5634367,Groove Ratchada - Rama 9,Makkasan,13.7511902,100.5607675,Phra Ram 9,13.7579217,100.5655678,959,2089
13.7470014,100.5564092,Sukhumvit City Resort,Makkasan,13.7511902,100.5607675,Makkasan,13.7510295,100.5612129,1768,1730
13.8372943,100.5838298,MAXXI Condo Ratchayothin-Phaholyothin 34,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,3247,4645
13.8231767,100.5629152,Bangkok Feliz Vibhavadi 30,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,1492,2820
13.7195089,100.5194916,Noble Revo Silom,Bangkok Train Station,13.7393362,100.5167954,Surasak,13.719228,100.5215297,564,2407
13.7251771,100.5821507,Le Premier 2,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,941,3580
13.7129064,100.4319322,Supalai Veranda Phasi Charoen Station,Wat Sai,13.691,100.45697,Phasi Charoen,13.7128776,100.4341782,242,6069
13.7760915,100.544632,The Tempo Phaholyothin,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,700,2922
13.7340869,100.5712067,Noble State 39,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,541,2698
13.7359391,100.5435275,The Residences at Sindhorn Kempinski Hotel Bangkok [Leasehold],Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1240,1251
13.72178,100.588568,D65 Condominium,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1018,3580
13.8228883,100.5322625,Rich Park @ Bangson Station,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Bang Son,13.8202164,100.5325217,425,3527
13.7259656,100.5671581,Le Raffine Sukhumvit 24,Mae Nam Railway Station,13.7139353,100.5536168,Phrom Phong,13.73042,100.5697,769,2541
13.7177325,100.5478851,Maestro 01 Sathorn-Yenakat,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1141,1152
13.7426719,100.5733672,Supalai Place,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,1776,1803
13.730796,100.571206,Vittorio 39,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,249,2874
13.6836138,100.5491864,Lumpini Place Narathiwas-Chaopraya,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,4596
13.7542622,100.6473491,Fourwings Residence,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,2688,2715
13.7867859,100.5483872,Chateau In Town Phaholyothin 14-2,Pra Dipat,13.7927974,100.5355815,Saphan Khwai BTS Station,13.7937663,100.5497095,912,1939
13.7758184,100.5639831,T.V.C. Condominium,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1316,2483
13.729653,100.474163,The Estate at Thapra,Talat Phlu,13.7208644,100.4780029,Tha Phra,13.729653,100.474163,0,1188
13.7332332,100.5294427,Chamchuri Square Residence,Silom MRT Station,13.7293606,100.5378782,Samyan,13.7323496,100.5299928,300,1187
13.7314089,100.598005,The Winning Tower,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2435,2463
13.72085,100.50272,Bangkok Feliz At Krungthonburi Station,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,0,1548
13.7461389,100.5621168,Sukhumvit Living Town,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,391,467
13.7218721,100.5439502,Baan Nunthasiri,Silom MRT Station,13.7293606,100.5378782,Lumphini,13.7257642,100.5456664,890,1546
13.738603,100.572688,Prime Mansion Phromphong,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,1116,2211
13.8251689,100.5666173,KnightsBridge Prime Ratchayothin,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,1452,3382
13.7279575,100.5841284,Baan Ananda,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1107,3804
13.7310461,100.5862552,The Alcove Thonglor 10,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1378,1738
13.7428816,100.5574566,Sukhumvit Suite,Makkasan,13.7508355,100.5613375,Nana,13.740523,100.555434,608,2083
13.7303713,100.5071619,Supalai Premier Charoen Nakon,Bangkok Train Station,13.7393362,100.5167954,Krung Thonburi (Golden Line),13.721103,100.503684,1924,2327
13.7424537,100.5854359,The Bangkok Thonglor,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,1902,754
13.8307109,100.5252827,Aspire Ratchada - Wongsawang,Yaek Tiwanon,13.8396237,100.5148383,Wong Sawang,13.8298595,100.5264979,161,1502
13.7722806,100.483368,Plum Condo Pinklao Station,Thon Buri,13.7605789,100.4788689,Bang Yi Khan,13.7774358,100.4852436,761,2492
13.7117596,100.607285,Lumpini Ville Sukhumvit 77 - 2,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1385,6296
13.7053068,100.6091921,Regent Home 4,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1252,6944
13.7486257,100.6204726,CYBIQ Ramkhamhaeng,หจก.โชคพัฒนายุทธ,13.759029,100.616322,Ramkhamhaeng,13.7429925,100.6001474,5217,1600
13.7344276,100.5442209,Sindhorn Tonson [Leasehold],Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1196,1208
13.810544,100.56624,The Tree Ladprao 15,Sutthisan MRT Station,13.7898476,100.5741786,Phahon Yothin,13.8142366,100.5601484,993,2875
13.7323264,100.5256293,Vertiq,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,498,1705
13.7216846,100.5001835,The Master Sathorn Executive,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,410,1225
13.8127505,100.520882,Chapter One Flow,Bang Sue,13.8043718,100.5399431,Bang Pho,13.806386,100.521042,837,2940
13.7681494,100.6706504,Baan Nantawan Sakuldee,Hua Mak,13.73805,100.6454302,N/A,"","",null,6688
13.760893,100.536221,M Phayathai,Phaya Thai,13.7567379,100.5348422,Victory Monument,13.762793,100.537085,320,598
13.7209083,100.5790656,Ideo Morph 38,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1179,3546
13.74034,100.5553074,Q1 Sukhumvit,Makkasan,13.7508355,100.5613375,Nana,13.740523,100.555434,47,2715
13.7033394,100.5401927,The Complete Narathiwat,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,3485,2747
13.8176251,100.5662592,The Line Phahonyothin Park,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,1040,3428
13.7064266,100.5058885,Menam Residences,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,3950
13.7111778,100.6024961,The Base Sukhumvit 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,809,5703
13.690418,100.489291,Lumpini Ville Ratburana Riverview 2,Khlong Ton Sai,13.7070086,100.4700048,N/A,"","",null,4467
13.7716212,100.5760011,Supalai City Homes Ratchada 10,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1033,2313
13.8726153,100.6037147,Lumpini Condo Town Ramintra - Laksi,Lak Si,13.8836546,100.5807382,Bang Bua,13.855994,100.585171,5888,4276
13.7122006,100.5494414,The Lanai Sathorn,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1970,1855
13.7352407,100.4738143,T.P. Condo Town,Talat Phlu,13.7208644,100.4780029,Charan 13,13.73961,100.47077,807,1910
13.6857013,100.6110907,Whizdom 101,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,497,8159
13.7373385,100.5833636,Ivy Thonglor,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2367,1365
13.6789187,100.6111906,Ideo Mix Sukhumvit 103,Sukhumvit 71,13.7429334,100.6004022,Udom Suk,13.6799216,100.6094882,368,8942
13.721776,100.5026132,Hive Sathorn,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,366,1566
13.8320908,100.6138722,Premio Prime,Thung Song Hong,13.8601924,100.5674111,N/A,"","",null,8063
13.7970244,100.5519849,Notting Hill Jatujak Interchange,Krung Thep Aphiwat Central Terminal Station (Bang Sue Grand Station),13.80369,100.54227,Saphan Khwai BTS Station,13.7937663,100.5497095,616,2599
13.7848455,100.5722105,Chateau In Town Ratchada 17,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,788,815
13.6914293,100.617443,@ City Sukhumvit 101,Hua Mak,13.7381496,100.6401853,Punnawithi,13.689267,100.608987,1223,8108
13.7594106,100.5355632,Park Origin Phayathai,Phaya Thai,13.7567379,100.5348422,Victory Monument,13.762793,100.537085,500,418
13.7693232,100.5405748,The Monument Sanampao,Phaya Thai,13.7567379,100.5348422,Victory Monument,13.762793,100.537085,955,1775
13.7139359,100.4410086,Bangkok Horizon Petchkasem,Chom Thong,13.7016692,100.4649753,Phetkasem 48,13.7155209,100.4456141,527,5771
13.7643056,100.6510556,Origin Plug & Play Ladprao Interchange,Hua Mak,13.73805,100.6454302,N/A,"","",null,3871
13.7170832,100.6546907,Lumpini Ville On Nut - Phatthanakan,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,4180,4206
13.6865027,100.6055141,The Link Sukhumvit 64,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,592,8287
13.713931,100.5894229,Ficus Lane,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,409,4150
13.7006451,100.5363171,Fortune Condo Town,Mae Nam Railway Station,13.7139353,100.5536168,Surasak,13.719228,100.5215297,3975,3451
13.738213,100.566312,Siamese Exclusive Sukhumvit 31,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,1268,1738
13.7941723,100.5885081,Family Park,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,2060
13.7108077,100.4493569,Metro Park Sathorn Phase 2/2,Chom Thong,13.7016692,100.4649753,Phetkasem 48,13.7155209,100.4456141,6476,3207
13.9242969,100.5978171,JW Condo at Donmuang,Don Mueang Station,13.9150261,100.5979846,N/A,"","",null,2339
13.7396495,100.48385,Niche MONO Itsaraphap,Wongwian Yai,13.7246069,100.4919321,Itsaraphap,13.7383192,100.4852881,245,2380
13.7141019,100.5136585,Bangrak Condominium,Wongwian Yai,13.7246069,100.4919321,Surasak,13.719228,100.5215297,1314,3737
13.7434356,100.5616355,Grand Park View Asoke,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,598,788
13.7387314,100.5439698,Sindhorn Residence [Leasehold],Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1544,1556
13.7285808,100.5711148,The Estelle Phrom Phong,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,343,2994
13.6729642,100.6343485,NS Tower Central City Bangna,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,4230,9001
13.7489504,100.5276954,Condo One Siam,Urupong,13.7567165,100.5208059,National Stadium,13.746473,100.529073,578,1823
13.8157198,100.5781808,Ivory Ratchada-Ladprao,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,1699,3334
13.8382154,100.5740087,Bridge Phaholyothin 37,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,2770,2845
13.7486406,100.5295741,Baan Kasemsan 1,Phaya Thai,13.7567379,100.5348422,National Stadium,13.746473,100.529073,669,1300
13.7373222,100.5559172,Siam Penthouse 1,Asoke,13.749458,100.5638356,Nana,13.740523,100.555434,394,2311
13.7630961,100.5647644,Maestro 03 Ratchada-Rama 9,Makkasan,13.7511902,100.5607675,Phra Ram 9,13.7579217,100.5655678,794,1924
13.7029662,100.5053686,Notting Hill The Exclusive CharoenKrung,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,4353
13.715638,100.5469682,Sathorn Plus On The Pond,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1390,1401
13.8334808,100.6628177,Sinthanee Residence Tower,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,12199
13.7386565,100.5615079,Ashton Asoke,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,38,1266
13.663853,100.6132453,Siam Condotown 1,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,2327,11416
13.7252487,100.5763247,The Crest Sukhumvit 34,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,962,3460
13.6842304,100.6146022,S&S Sukhumvit Condominium,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,960,9536
13.7930508,100.601358,Wynn Chokchai 4,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,3482
13.7629161,100.6494983,Lumpini Ville Ramkhamhaeng 60/2,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,3657,3684
13.8060783,100.5296512,Chewathai Interchange,Bang Sue,13.8043718,100.5399431,Tao Poon,13.8061278,100.530761,129,1323
13.7123076,100.5102575,Four Seasons Private Residences [Leasehold],Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,2705,4159
13.7320089,100.5707351,The XXXIX By Sansiri,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,306,2933
13.7126781,100.4643205,Aspire Sathorn-Taksin,Khlong Ton Sai,13.7070086,100.4700048,Wutthakat,13.71307,100.46884,697,1665
13.7718401,100.5796085,Chapter One ECO Ratchada - Huaikwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1484,2737
13.7330358,100.5820438,TELA Thonglor,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2134,1873
13.7996324,100.5971794,Be You Chokchai 4,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,3724
13.7025543,100.600083,Tree Condo LUXE Sukhumvit 52,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,568,6291
13.7329035,100.5823577,Khun By Yoo,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2147,1867
13.8204344,100.5235983,Pornpiya Mansion,Yaek Tiwanon,13.8396237,100.5148383,Bang Son,13.8202164,100.5325217,1213,3846
13.7619209,100.6400746,Knightsbridge Collage Ramkhamhaeng,หจก.โชคพัฒนายุทธ,13.759029,100.616322,Huamark,13.7380459,100.6451813,3660,2669
13.7015144,100.5945153,Define by Mayfair Sukhumvit 50,Mae Nam Railway Station,13.7139353,100.5536168,On Nut,13.7056546,100.6010035,1194,5719
13.7225649,100.4957306,My Condo Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,973,666
13.711592,100.6046283,Artemis Sukhumvit 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1054,5965
13.7438921,100.5870156,The Capital Ekamai - Thonglor,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,1620,472
13.7073172,100.6331248,Baan Suan Sukhumvit,Hua Mak,13.7381496,100.6401853,N/A,"","",null,4576
13.680003,100.6135567,Udomsuk Tower,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,774,10476
13.7475742,100.6067533,Metris Rama 9-Ramkhamhaeng,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2618,2646
13.7289661,100.5916977,Taka Haus,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1786,2385
13.7216579,100.5804701,Condo One Thonglor,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,660,3356
13.7631804,100.5464742,Lumpini Suite Dindaeng-Ratchaprarop,Ratchaprarop,13.7550815,100.542162,Ratchaprarop,13.7551015,100.5421525,1110,1112
13.7151341,100.5878572,Tree Condo Sukhumvit 42,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,875,3834
